,locationid,latitude,longitude,shapewkt,X,country,CONST_CODE,WARD_NAME,CONSTITUEN,COUNTY_ASS,COUNTY_A_1,COUNTY_COD,COUNTY_NAME
266,10211576,2.792,37.125,"POLYGON ((37.083332464999955 2.7499997629999839, 37.166665797999954 2.7499997629999839, 37.166665797999954 2.8333330959999841, 37.083332464999955 2.8333330959999841, 37.083332464999955 2.7499997629999839))",971,Kenya,48,LOIYANGALANI,LAISAMIS,236,LOIYANGALANI,10,MARSABIT
267,10211611,2.292,37.875,"POLYGON ((37.833332461999959 2.2499997649999841, 37.916665794999957 2.2499997649999841, 37.916665794999957 2.3333330979999842, 37.833332461999959 2.3333330979999842, 37.833332461999959 2.2499997649999841))",458,Kenya,47,KARARE,SAKU,234,KARARE,10,MARSABIT
268,10211880,3.375,36.958,"POLYGON ((36.916665798999958 3.3333330939999897, 36.999999131999957 3.3333330939999897, 36.999999131999957 3.41666642699999, 36.916665798999958 3.41666642699999, 36.916665798999958 3.3333330939999897))",1840,Kenya,46,NORTH HORR,NORTH HORR,231,NORTH HORR,10,MARSABIT
269,10211894,2.208,38.792,"POLYGON ((38.74999912499996 2.1666664319999853, 38.833332457999958 2.1666664319999853, 38.833332457999958 2.2499997649999854, 38.74999912499996 2.2499997649999854, 38.74999912499996 2.1666664319999853))",746,Kenya,46,TURBI,NORTH HORR,230,TURBI,10,MARSABIT
270,10211896,2.042,38.625,"POLYGON ((38.583332458999962 1.9999997659999877, 38.666665791999961 1.9999997659999877, 38.666665791999961 2.0833330989999879, 38.583332458999962 2.0833330989999879, 38.583332458999962 1.9999997659999877))",1466,Kenya,46,TURBI,NORTH HORR,230,TURBI,10,MARSABIT
271,10211930,0.042,38.458,"POLYGON ((38.416665792999964 -2.2600001159389649E-07, 38.499999125999963 -2.2600001159389649E-07, 38.499999125999963 0.083333106999988388, 38.416665792999964 0.083333106999988388, 38.416665792999964 -2.2600001159389649E-07))",934,Kenya,50,KINNA,ISIOLO SOUTH,249,KINNA,11,ISIOLO
272,10211932,1.792,37.292,"POLYGON ((37.249999130999953 1.7499997669999843, 37.333332463999952 1.7499997669999843, 37.333332463999952 1.8333330999999842, 37.249999130999953 1.8333330999999842, 37.249999130999953 1.7499997669999843))",1251,Kenya,48,KORR/NGURUNIT,LAISAMIS,238,KORR/NGURUNIT,10,MARSABIT
273,10212017,4.125,36.458,"POLYGON ((36.416665800999965 4.0833330909999859, 36.499999133999964 4.0833330909999859, 36.499999133999964 4.1666664239999855, 36.416665800999965 4.1666664239999855, 36.416665800999965 4.0833330909999859))",140,Kenya,46,DUKANA,NORTH HORR,228,DUKANA,10,MARSABIT
274,10212030,2.042,37.208,"POLYGON ((37.16666579799994 1.9999997659999877, 37.249999130999939 1.9999997659999877, 37.249999130999939 2.0833330989999879, 37.16666579799994 2.0833330989999879, 37.16666579799994 1.9999997659999877))",650,Kenya,48,KORR/NGURUNIT,LAISAMIS,238,KORR/NGURUNIT,10,MARSABIT
275,10212034,2.792,38.542,"POLYGON ((38.499999125999949 2.7499997629999839, 38.583332458999948 2.7499997629999839, 38.583332458999948 2.8333330959999841, 38.499999125999949 2.8333330959999841, 38.499999125999949 2.7499997629999839))",870,Kenya,46,TURBI,NORTH HORR,230,TURBI,10,MARSABIT
276,10212071,1.125,38.042,"POLYGON ((37.999999127999956 1.0833331029999869, 38.083332460999955 1.0833331029999869, 38.083332460999955 1.1666664359999868, 37.999999127999956 1.1666664359999868, 37.999999127999956 1.0833331029999869))",928,Kenya,49,CHARI,ISIOLO NORTH,243,CHARI,11,ISIOLO
277,10212501,2.875,37.375,"POLYGON ((37.333332463999966 2.83333309599999, 37.416665796999965 2.83333309599999, 37.416665796999965 2.91666642899999, 37.333332463999966 2.91666642899999, 37.333332463999966 2.83333309599999))",975,Kenya,48,KARGI/SOUTH HORR,LAISAMIS,237,KARGI/SOUTH HORR,10,MARSABIT
278,10212504,3.875,37.458,"POLYGON ((37.416665796999951 3.8333330919999895, 37.499999129999949 3.8333330919999895, 37.499999129999949 3.9166664249999896, 37.416665796999951 3.9166664249999896, 37.416665796999951 3.8333330919999895))",451,Kenya,46,DUKANA,NORTH HORR,228,DUKANA,10,MARSABIT
279,10212532,2.375,38.042,"POLYGON ((37.999999127999956 2.33333309799999, 38.083332460999955 2.33333309799999, 38.083332460999955 2.41666643099999, 37.999999127999956 2.41666643099999, 37.999999127999956 2.33333309799999))",98,Kenya,47,SAGANTE/JALDESA,SAKU,233,SAGANTE/JALDESA,10,MARSABIT
280,10212858,0.625,37.458,"POLYGON ((37.416665796999951 0.583333104999987, 37.499999129999949 0.583333104999987, 37.499999129999949 0.666666437999987, 37.416665796999951 0.666666437999987, 37.416665796999951 0.583333104999987))",234,Kenya,49,BURAT,ISIOLO NORTH,246,BURAT,11,ISIOLO
281,10212925,1.542,39.292,"POLYGON ((39.249999122999952 1.4999997679999879, 39.333332455999951 1.4999997679999879, 39.333332455999951 1.5833331009999878, 39.249999122999952 1.5833331009999878, 39.249999122999952 1.4999997679999879))",417,Kenya,49,CHERAB,ISIOLO NORTH,244,CHERAB,11,ISIOLO
282,10212998,0.792,39.042,"POLYGON ((38.999999123999942 0.74999977099998461, 39.083332456999941 0.74999977099998461, 39.083332456999941 0.83333310399998461, 38.999999123999942 0.83333310399998461, 38.999999123999942 0.74999977099998461))",1149,Kenya,50,SERICHO,ISIOLO SOUTH,250,SERICHO,11,ISIOLO
283,10213462,1.292,38.458,"POLYGON ((38.416665792999964 1.2499997689999844, 38.499999125999963 1.2499997689999844, 38.499999125999963 1.3333331019999843, 38.416665792999964 1.3333331019999843, 38.416665792999964 1.2499997689999844))",673,Kenya,49,CHERAB,ISIOLO NORTH,244,CHERAB,11,ISIOLO
284,10213656,3.208,37.625,"POLYGON ((37.583332462999948 3.166666427999985, 37.666665795999947 3.166666427999985, 37.666665795999947 3.2499997609999851, 37.583332462999948 3.2499997609999851, 37.583332462999948 3.166666427999985))",1513,Kenya,46,MAIKONA,NORTH HORR,229,MAIKONA,10,MARSABIT
285,10213682,3.458,38.125,"POLYGON ((38.083332460999941 3.4166664269999885, 38.16666579399994 3.4166664269999885, 38.16666579399994 3.4999997599999886, 38.083332460999941 3.4999997599999886, 38.083332460999941 3.4166664269999885))",1733,Kenya,46,MAIKONA,NORTH HORR,229,MAIKONA,10,MARSABIT
286,10213715,2.292,37.542,"POLYGON ((37.499999129999964 2.2499997649999841, 37.583332462999962 2.2499997649999841, 37.583332462999962 2.3333330979999842, 37.499999129999964 2.3333330979999842, 37.499999129999964 2.2499997649999841))",1647,Kenya,48,KORR/NGURUNIT,LAISAMIS,238,KORR/NGURUNIT,10,MARSABIT
287,10213829,4.125,36.708,"POLYGON ((36.666665799999947 4.0833330909999859, 36.749999132999946 4.0833330909999859, 36.749999132999946 4.1666664239999855, 36.666665799999947 4.1666664239999855, 36.666665799999947 4.0833330909999859))",571,Kenya,46,DUKANA,NORTH HORR,228,DUKANA,10,MARSABIT
288,10213893,1.708,39.208,"POLYGON ((39.166665789999939 1.6666664339999855, 39.249999122999938 1.6666664339999855, 39.249999122999938 1.7499997669999854, 39.166665789999939 1.7499997669999854, 39.166665789999939 1.6666664339999855))",345,Kenya,49,CHERAB,ISIOLO NORTH,244,CHERAB,11,ISIOLO
289,10213901,4.042,36.875,"POLYGON ((36.833332465999945 3.9999997579999871, 36.916665798999944 3.9999997579999871, 36.916665798999944 4.0833330909999868, 36.833332465999945 4.0833330909999868, 36.833332465999945 3.9999997579999871))",297,Kenya,46,NORTH HORR,NORTH HORR,231,NORTH HORR,10,MARSABIT
290,10213911,1.708,37.375,"POLYGON ((37.333332463999966 1.6666664339999855, 37.416665796999965 1.6666664339999855, 37.416665796999965 1.7499997669999854, 37.333332463999966 1.7499997669999854, 37.333332463999966 1.6666664339999855))",232,Kenya,48,KORR/NGURUNIT,LAISAMIS,238,KORR/NGURUNIT,10,MARSABIT
291,10214159,2.542,38.458,"POLYGON ((38.416665792999964 2.4999997639999876, 38.499999125999963 2.4999997639999876, 38.499999125999963 2.5833330969999877, 38.416665792999964 2.5833330969999877, 38.416665792999964 2.4999997639999876))",598,Kenya,46,TURBI,NORTH HORR,230,TURBI,10,MARSABIT
292,10214853,2.542,38.208,"POLYGON ((38.166665793999954 2.4999997639999876, 38.249999126999953 2.4999997639999876, 38.249999126999953 2.5833330969999877, 38.166665793999954 2.5833330969999877, 38.166665793999954 2.4999997639999876))",168,Kenya,46,TURBI,NORTH HORR,230,TURBI,10,MARSABIT
293,10215040,1.792,38.292,"POLYGON ((38.249999126999938 1.7499997669999843, 38.333332459999937 1.7499997669999843, 38.333332459999937 1.8333330999999842, 38.249999126999938 1.8333330999999842, 38.249999126999938 1.7499997669999843))",932,Kenya,48,LAISAMIS,LAISAMIS,240,LAISAMIS,10,MARSABIT
294,10215672,3.042,37.042,"POLYGON ((36.999999131999942 2.9999997619999874, 37.083332464999941 2.9999997619999874, 37.083332464999941 3.0833330949999875, 36.999999131999942 3.0833330949999875, 36.999999131999942 2.9999997619999874))",16,Kenya,48,LOIYANGALANI,LAISAMIS,236,LOIYANGALANI,10,MARSABIT
295,10215705,1.542,37.625,"POLYGON ((37.583332462999948 1.4999997679999879, 37.666665795999947 1.4999997679999879, 37.666665795999947 1.5833331009999878, 37.583332462999948 1.5833331009999878, 37.583332462999948 1.4999997679999879))",921,Kenya,48,LAISAMIS,LAISAMIS,240,LAISAMIS,10,MARSABIT
296,10215795,3.792,36.375,"POLYGON ((36.333332467999952 3.7499997589999836, 36.416665800999951 3.7499997589999836, 36.416665800999951 3.8333330919999837, 36.333332467999952 3.8333330919999837, 36.333332467999952 3.7499997589999836))",1429,Kenya,46,NORTH HORR,NORTH HORR,231,NORTH HORR,10,MARSABIT
297,10216301,1.542,37.958,"POLYGON ((37.916665794999943 1.4999997679999879, 37.999999127999942 1.4999997679999879, 37.999999127999942 1.5833331009999878, 37.916665794999943 1.5833331009999878, 37.916665794999943 1.4999997679999879))",460,Kenya,48,LAISAMIS,LAISAMIS,240,LAISAMIS,10,MARSABIT
298,10216340,1.875,38.875,"POLYGON ((38.833332457999944 1.8333330999999902, 38.916665790999943 1.8333330999999902, 38.916665790999943 1.91666643299999, 38.833332457999944 1.91666643299999, 38.833332457999944 1.8333330999999902))",814,Kenya,49,CHERAB,ISIOLO NORTH,244,CHERAB,11,ISIOLO
299,10216762,0.708,37.208,"POLYGON ((37.16666579799994 0.66666643799998582, 37.249999130999939 0.66666643799998582, 37.249999130999939 0.74999977099998583, 37.16666579799994 0.74999977099998583, 37.16666579799994 0.66666643799998582))",1034,Kenya,49,OLDO/NYIRO,ISIOLO NORTH,247,OLDONYIRO,11,ISIOLO
300,10216962,0.625,38.042,"POLYGON ((37.999999127999956 0.583333104999987, 38.083332460999955 0.583333104999987, 38.083332460999955 0.666666437999987, 37.999999127999956 0.666666437999987, 37.999999127999956 0.583333104999987))",34,Kenya,50,KINNA,ISIOLO SOUTH,249,KINNA,11,ISIOLO
301,10217512,2.542,38.042,"POLYGON ((37.999999127999956 2.4999997639999876, 38.083332460999955 2.4999997639999876, 38.083332460999955 2.5833330969999877, 37.999999127999956 2.5833330969999877, 37.999999127999956 2.4999997639999876))",399,Kenya,47,SAGANTE/JALDESA,SAKU,233,SAGANTE/JALDESA,10,MARSABIT
302,10217535,3.208,36.875,"POLYGON ((36.833332465999945 3.166666427999985, 36.916665798999944 3.166666427999985, 36.916665798999944 3.2499997609999851, 36.833332465999945 3.2499997609999851, 36.833332465999945 3.166666427999985))",509,Kenya,46,NORTH HORR,NORTH HORR,231,NORTH HORR,10,MARSABIT
303,10218004,1.125,39.458,"POLYGON ((39.41666578899995 1.0833331029999869, 39.499999121999949 1.0833331029999869, 39.499999121999949 1.1666664359999868, 39.41666578899995 1.1666664359999868, 39.41666578899995 1.0833331029999869))",1291,Kenya,49,CHERAB,ISIOLO NORTH,244,CHERAB,11,ISIOLO
304,10218019,4.125,37.042,"POLYGON ((36.999999131999942 4.0833330909999859, 37.083332464999941 4.0833330909999859, 37.083332464999941 4.1666664239999855, 36.999999131999942 4.1666664239999855, 36.999999131999942 4.0833330909999859))",1638,Kenya,46,DUKANA,NORTH HORR,228,DUKANA,10,MARSABIT
305,10218040,2.958,38.292,"POLYGON ((38.249999126999938 2.9166664289999886, 38.333332459999937 2.9166664289999886, 38.333332459999937 2.9999997619999887, 38.249999126999938 2.9999997619999887, 38.249999126999938 2.9166664289999886))",1392,Kenya,46,TURBI,NORTH HORR,230,TURBI,10,MARSABIT
306,10218343,3.458,36.375,"POLYGON ((36.333332467999952 3.4166664269999885, 36.416665800999951 3.4166664269999885, 36.416665800999951 3.4999997599999886, 36.333332467999952 3.4999997599999886, 36.333332467999952 3.4166664269999885))",1773,Kenya,46,NORTH HORR,NORTH HORR,231,NORTH HORR,10,MARSABIT
307,10218376,0.708,38.125,"POLYGON ((38.083332460999941 0.66666643799998582, 38.16666579399994 0.66666643799998582, 38.16666579399994 0.74999977099998583, 38.083332460999941 0.74999977099998583, 38.083332460999941 0.66666643799998582))",1583,Kenya,50,KINNA,ISIOLO SOUTH,249,KINNA,11,ISIOLO
308,10218397,2.625,37.542,"POLYGON ((37.499999129999964 2.5833330969999864, 37.583332462999962 2.5833330969999864, 37.583332462999962 2.6666664299999865, 37.499999129999964 2.6666664299999865, 37.499999129999964 2.5833330969999864))",1378,Kenya,48,KARGI/SOUTH HORR,LAISAMIS,237,KARGI/SOUTH HORR,10,MARSABIT
309,10218476,2.875,37.625,"POLYGON ((37.583332462999948 2.83333309599999, 37.666665795999947 2.83333309599999, 37.666665795999947 2.91666642899999, 37.583332462999948 2.91666642899999, 37.583332462999948 2.83333309599999))",316,Kenya,46,MAIKONA,NORTH HORR,229,MAIKONA,10,MARSABIT
310,10218540,3.708,37.125,"POLYGON ((37.083332464999955 3.6666664259999848, 37.166665797999954 3.6666664259999848, 37.166665797999954 3.7499997589999849, 37.083332464999955 3.7499997589999849, 37.083332464999955 3.6666664259999848))",1709,Kenya,46,NORTH HORR,NORTH HORR,231,NORTH HORR,10,MARSABIT
311,10218922,0.708,37.042,"POLYGON ((36.999999131999942 0.66666643799998582, 37.083332464999941 0.66666643799998582, 37.083332464999941 0.74999977099998583, 36.999999131999942 0.74999977099998583, 36.999999131999942 0.66666643799998582))",845,Kenya,49,OLDO/NYIRO,ISIOLO NORTH,247,OLDONYIRO,11,ISIOLO
312,10219263,3.458,37.208,"POLYGON ((37.16666579799994 3.4166664269999885, 37.249999130999939 3.4166664269999885, 37.249999130999939 3.4999997599999886, 37.16666579799994 3.4999997599999886, 37.16666579799994 3.4166664269999885))",1642,Kenya,46,MAIKONA,NORTH HORR,229,MAIKONA,10,MARSABIT
313,10219264,3.208,36.958,"POLYGON ((36.916665798999958 3.166666427999985, 36.999999131999957 3.166666427999985, 36.999999131999957 3.2499997609999851, 36.916665798999958 3.2499997609999851, 36.916665798999958 3.166666427999985))",647,Kenya,46,NORTH HORR,NORTH HORR,231,NORTH HORR,10,MARSABIT
314,10219317,4.208,36.625,"POLYGON ((36.583332466999963 4.1666664239999847, 36.666665799999961 4.1666664239999847, 36.666665799999961 4.2499997569999843, 36.583332466999963 4.2499997569999843, 36.583332466999963 4.1666664239999847))",636,Kenya,46,DUKANA,NORTH HORR,228,DUKANA,10,MARSABIT
315,10219566,0.708,38.792,"POLYGON ((38.74999912499996 0.66666643799998582, 38.833332457999958 0.66666643799998582, 38.833332457999958 0.74999977099998583, 38.74999912499996 0.74999977099998583, 38.74999912499996 0.66666643799998582))",257,Kenya,50,GARBATULLA,ISIOLO SOUTH,248,GARBA TULLA,11,ISIOLO
316,10219640,1.958,38.792,"POLYGON ((38.74999912499996 1.916666432999989, 38.833332457999958 1.916666432999989, 38.833332457999958 1.9999997659999889, 38.74999912499996 1.9999997659999889, 38.74999912499996 1.916666432999989))",1809,Kenya,49,CHERAB,ISIOLO NORTH,244,CHERAB,11,ISIOLO
317,10219700,0.708,38.625,"POLYGON ((38.583332458999962 0.66666643799998582, 38.666665791999961 0.66666643799998582, 38.666665791999961 0.74999977099998583, 38.583332458999962 0.74999977099998583, 38.583332458999962 0.66666643799998582))",1205,Kenya,50,GARBATULLA,ISIOLO SOUTH,248,GARBA TULLA,11,ISIOLO
318,10220163,3.875,36.458,"POLYGON ((36.416665800999965 3.8333330919999895, 36.499999133999964 3.8333330919999895, 36.499999133999964 3.9166664249999896, 36.416665800999965 3.9166664249999896, 36.416665800999965 3.8333330919999895))",431,Kenya,46,NORTH HORR,NORTH HORR,231,NORTH HORR,10,MARSABIT
319,10220172,3.292,37.375,"POLYGON ((37.333332463999966 3.2499997609999838, 37.416665796999965 3.2499997609999838, 37.416665796999965 3.3333330939999839, 37.333332463999966 3.3333330939999839, 37.333332463999966 3.2499997609999838))",1713,Kenya,46,MAIKONA,NORTH HORR,229,MAIKONA,10,MARSABIT
320,10220379,2.625,38.042,"POLYGON ((37.999999127999956 2.5833330969999864, 38.083332460999955 2.5833330969999864, 38.083332460999955 2.6666664299999865, 37.999999127999956 2.6666664299999865, 37.999999127999956 2.5833330969999864))",166,Kenya,46,TURBI,NORTH HORR,230,TURBI,10,MARSABIT
321,10220435,0.625,37.958,"POLYGON ((37.916665794999943 0.583333104999987, 37.999999127999942 0.583333104999987, 37.999999127999942 0.666666437999987, 37.916665794999943 0.666666437999987, 37.916665794999943 0.583333104999987))",733,Kenya,49,NGARE MARA,ISIOLO NORTH,245,673,11,ISIOLO
322,10220439,2.708,37.375,"POLYGON ((37.333332463999966 2.6666664299999852, 37.416665796999965 2.6666664299999852, 37.416665796999965 2.7499997629999853, 37.333332463999966 2.7499997629999853, 37.333332463999966 2.6666664299999852))",916,Kenya,48,KARGI/SOUTH HORR,LAISAMIS,237,KARGI/SOUTH HORR,10,MARSABIT
323,10220849,3.458,37.458,"POLYGON ((37.416665796999951 3.4166664269999885, 37.499999129999949 3.4166664269999885, 37.499999129999949 3.4999997599999886, 37.416665796999951 3.4999997599999886, 37.416665796999951 3.4166664269999885))",1716,Kenya,46,MAIKONA,NORTH HORR,229,MAIKONA,10,MARSABIT
324,10221155,2.542,36.958,"POLYGON ((36.916665798999958 2.4999997639999876, 36.999999131999957 2.4999997639999876, 36.999999131999957 2.5833330969999877, 36.916665798999958 2.5833330969999877, 36.916665798999958 2.4999997639999876))",14,Kenya,48,LOIYANGALANI,LAISAMIS,236,LOIYANGALANI,10,MARSABIT
325,10221179,0.958,39.042,"POLYGON ((38.999999123999942 0.91666643699998929, 39.083332456999941 0.91666643699998929, 39.083332456999941 0.9999997699999893, 38.999999123999942 0.9999997699999893, 38.999999123999942 0.91666643699998929))",1006,Kenya,50,SERICHO,ISIOLO SOUTH,250,SERICHO,11,ISIOLO
326,10221204,3.125,38.208,"POLYGON ((38.166665793999954 3.0833330949999862, 38.249999126999953 3.0833330949999862, 38.249999126999953 3.1666664279999863, 38.166665793999954 3.1666664279999863, 38.166665793999954 3.0833330949999862))",245,Kenya,46,TURBI,NORTH HORR,230,TURBI,10,MARSABIT
327,10221206,2.292,38.958,"POLYGON ((38.916665790999957 2.2499997649999841, 38.999999123999956 2.2499997649999841, 38.999999123999956 2.3333330979999842, 38.916665790999957 2.3333330979999842, 38.916665790999957 2.2499997649999841))",1402,Kenya,45,URAN,MOYALE,226,URAN,10,MARSABIT
328,10221256,4.292,36.958,"POLYGON ((36.916665798999958 4.2499997569999834, 36.999999131999957 4.2499997569999834, 36.999999131999957 4.3333330899999831, 36.916665798999958 4.3333330899999831, 36.916665798999958 4.2499997569999834))",442,Kenya,46,DUKANA,NORTH HORR,228,DUKANA,10,MARSABIT
329,10221332,3.958,36.625,"POLYGON ((36.583332466999963 3.9166664249999883, 36.666665799999961 3.9166664249999883, 36.666665799999961 3.9999997579999884, 36.583332466999963 3.9999997579999884, 36.583332466999963 3.9166664249999883))",1310,Kenya,46,NORTH HORR,NORTH HORR,231,NORTH HORR,10,MARSABIT
330,10221571,3.708,36.458,"POLYGON ((36.416665800999965 3.6666664259999848, 36.499999133999964 3.6666664259999848, 36.499999133999964 3.7499997589999849, 36.416665800999965 3.7499997589999849, 36.416665800999965 3.6666664259999848))",370,Kenya,46,NORTH HORR,NORTH HORR,231,NORTH HORR,10,MARSABIT
331,10221715,0.542,38.625,"POLYGON ((38.583332458999962 0.49999977199998824, 38.666665791999961 0.49999977199998824, 38.666665791999961 0.58333310499998825, 38.583332458999962 0.58333310499998825, 38.583332458999962 0.49999977199998824))",1594,Kenya,50,GARBATULLA,ISIOLO SOUTH,248,GARBA TULLA,11,ISIOLO
